"관리기관명",소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
"세종특별자치시",세종특별자치시 나성북로 30(나성동),,다목적,2,200,A.1)가득중 2)청사 3)나성초 4)청사 B.한두리대교,30,,044-300-2454,36.4889628425,127.2602743706,2019-09-20
"세종특별자치시",,세종특별자치시 새롬동 산 64,다목적,2,200,360도 전방면,30,,044-300-2454,36.4887199617,127.2433653267,2019-09-20
"세종특별자치시",,세종특별자치시 새롬동 78-4,다목적,1,200,360도 전방면,30,,044-300-2454,36.4864026249,127.2534899923,2019-09-20
"세종특별자치시",,세종특별자치시 종촌동 676,다목적,1,200,1)CGV뒷편공원 2)화장실방면 3)분수대 4)CGV뒷편운동기구,30,,044-300-2454,36.5036070975,127.2468798232,2019-09-20
"세종특별자치시",,세종특별자치시 종촌동 670,다목적,1,200,1)아름동 2)광장 3)CGV뒷편연결다리 4)주차빌딩앞제천,30,,044-300-2454,36.50359417,127.2493988365,2019-09-20
"세종특별자치시",,세종특별자치시 어진동 711,다목적,1,200,1)제7주차장 2)제7주차장앞상가 3)도램마을 9단지 4)국토부,30,,044-300-2454,36.5075525974,127.2630665253,2019-09-20
"세종특별자치시",,세종특별자치시 대평동 92-4,다목적,3,200,A.1)해들마을1단지 2)해들마을2단지 3)해들마을1단지 4)해들마을2단지 C.대평동주민센터 D.해들마을1단지,30,,044-300-2454,36.4705459456,127.2789179145,2019-09-20
"세종특별자치시",,세종특별자치시 대평동 77-42,다목적,3,200,A.1)대평동주민센터 2)해들마을4단지 C.시청대로 D.대평리성당,30,,044-300-2454,36.4705070900,127.2810354975,2019-09-20
"세종특별자치시",,세종특별자치시 대평동 266-25,다목적,3,200,A.1단지대평초사잇길 C.1단지지하차도사잇길 D.대평초뒷편,30,,044-300-2454,36.469069,127.2792544552,2019-09-20
"세종특별자치시",,세종특별자치시 보람동 664-64,다목적,2,200,A.1)회전교차로터미널방면 2)대평동 3)시청 4)장미원광장 C.장미원광장,30,,044-300-2454,36.4765457440,127.2795696345,2019-09-20
"세종특별자치시",,세종특별자치시 보람동 664-70,다목적,2,200,A.1)터미널 2)시청 3)대평동 4)터미널 B.강변방향,30,,044-300-2454,36.4751437498,127.2816129090,2019-09-20
"세종특별자치시",,세종특별자치시 대평동 567-6,다목적,2,200,A.1)시청 2)대평동 B.1)강변 2)터미널,30,,044-300-2454,36.4735311192,127.2783309868,2019-09-20
"세종특별자치시",,세종특별자치시 대평동 274-5,다목적,3,200,A.한누리대로 C.한누리대로남단 D.종합경기장로 교차로,30,,044-300-2454,36.4707652145,127.2698385226,2019-09-20
"세종특별자치시",,세종특별자치시 대평동 585-1,다목적,3,200,A.시외버스터미널 C.금강방향 D.모델하우스촌,30,,044-300-2454,36.469188,127.2690659042,2019-09-20
"세종특별자치시",세종특별자치시 조치원읍 충령고샅길 14,세종특별자치시 조치원읍 침산리 179-1,다목적,2,200,1)충령탑 앞 2)주차장 입구,30,,044-300-2454,36.5987007722,127.2945102010,2019-09-20
"세종특별자치시",세종특별자치시 조치원읍 문예회관길 22,세종특별자치시 조치원읍 침산리 226-1,다목적,1,200,1)하이마트 방면,30,,044-300-2454,36.5998236569,127.2878445464,2019-09-20
"세종특별자치시",세종특별자치시 전의면 동신길 3,세종특별자치시 전의면 동교리 197-16,다목적,3,200,1)화개장터 앞 2)다모아할인마트 앞 3)현대그린인력개발 앞,30,,044-300-2454,36.6798393644,127.2069598184,2019-09-20
"세종특별자치시",세종특별자치시 소정면 소정구길 270,세종특별자치시 소정면 대곡리 460-2,다목적,3,200,1)육교방면 2)대곡빌라 방면 3)무지개슈퍼 앞,30,,044-300-2454,36.726379,127.1617737633,2019-09-20
"세종특별자치시",세종특별자치시 조치원읍 행복11길 12,세종특별자치시 조치원읍 침산리 261-1,다목적,1,200,1)맷돌빈대떡 골목,30,,044-300-2454,36.604491,127.2927838553,2019-09-20
"세종특별자치시",,세종특별자치시 연동면 예양리 1,다목적,1,41,1)예양1리 삼거리,30,,044-300-2454,36.5827988835,127.3219857593,2019-09-20
"세종특별자치시",세종특별자치시 연서면 당산로 347,세종특별자치시 연서면 봉암리 210-20,다목적,3,200,1)조치원 방면 2)지하차도 방향 3)세종 방면,30,,044-300-2454,36.5626590442,127.2824384661,2019-09-20
"세종특별자치시",,세종특별자치시 연서면 성제리 586-40,다목적,3,200,1)고복저수지 방면 2)서세종농협 방면 3)조치원 방면,30,,044-300-2454,36.5890285431,127.2647541287,2019-09-20
"세종특별자치시",세종특별자치시 연기면 아사디길 26,세종특별자치시 연기면 연기리 603-1,다목적,1,41,1)게이트볼링장 옆,30,,044-300-2454,36.544369,127.2739735069,2019-09-20
"세종특별자치시",,세종특별자치시 전의면 읍내리 253-13,다목적,3,200,1)천안방면 2)조치원 방면 3)전의역 방면,30,,044-300-2454,36.679349,127.2037836405,2019-09-20
"세종특별자치시",세종특별자치시 전의면 운주산로 1185,세종특별자치시 전의면 읍내리 219-1,다목적,3,200,1)OK컴퓨터 앞 2)전의지업사 앞 3)무지개영농 앞,30,,044-300-2454,36.6791735,127.2053649494,2019-09-20
"세종특별자치시",세종특별자치시 전동면 운주산로 358,세종특별자치시 전동면 노장리 637-1,다목적,1,41,1)태양부동산 앞 도로,30,,044-300-2454,36.653857,127.2665722490,2019-09-20
"세종특별자치시",세종특별자치시 소정면 소정구길 167,세종특별자치시 소정면 소정리 196-28,다목적,1,41,1)다정약국 앞,30,,044-300-2454,36.7190650263,127.1564304470,2019-09-20
"세종특별자치시",세종특별자치시 소정면 소정구길 185,세종특별자치시 소정면 소정리 167-7,다목적,3,200,1)전의농협하나로마트 2)금창세탁소 앞 도로 3)황가네 옆 도로,30,,044-300-2454,36.720582,127.1571319689,2019-09-20
"세종특별자치시",세종특별자치시 조치원읍 조치원중고길 12-1,,다목적,1,41,1)조치원운동장,30,,044-300-2454,36.6109325540,127.2982453611,2019-09-20
"세종특별자치시",,세종특별자치시 연동면 내판리 96-6,다목적,1,41,1)연동중 입구,30,,044-300-2454,36.553308,127.3294420224,2019-09-20
"세종특별자치시",,세종특별자치시 연동면 내판리 87-5,다목적,1,41,1)연못골삼거리 육교 방면,30,,044-300-2454,36.5523718528,127.3283169209,2019-09-20
"세종특별자치시",,세종특별자치시 전의면 읍내리 98-8,다목적,2,200,1)전의중 정문앞 도로 2)전의중 정문옆 도로,30,,044-300-2454,36.6815030982,127.1962791705,2019-09-20
"세종특별자치시",세종특별자치시 연서면 연서로 116,,다목적,1,41,1)연서중 정문,30,,044-300-2454,36.5812770991,127.2567536436,2019-09-20
"세종특별자치시",세종특별자치시 조치원읍 으뜸길 215,세종특별자치시 조치원읍 원리 132-1,다목적,1,130,1)조치원역 주차장 입구,30,,044-300-2454,36.6010897554,127.2963030230,2019-09-20
"세종특별자치시",,세종특별자치시 금남면 도암리 산 27-5,다목적,1,130,1)성덕교 반대 방면,30,,044-300-2454,36.458527,127.2733565447,2019-09-20
"세종특별자치시",,세종특별자치시 조치원읍 교리 152-3,다목적,2,130,1)현대ⓐ102동뒤 2)고려연립 주차장,30,,044-300-2454,36.606808,127.2960523800,2019-09-20
"세종특별자치시",세종특별자치시 한누리대로 402(어진동),,다목적,1,41,1)파이낸스센터 2)산자부앞BRT정류장 3)해수부 4)청사경비대,30,,044-300-2454,36.4996363824,127.2601627531,2019-09-20
"세종특별자치시",세종특별자치시 보듬5로 22,,다목적,1,41,1)홈플러스 2)도램마을503동 3)도담주민센터 4)홈플러스,30,,044-300-2454,36.5165673790,127.2567853188,2019-09-20
"세종특별자치시",세종특별자치시 보듬6로 16,세종특별자치시 도담동 654,다목적,1,130,1)공공기관주차장 2)양지초 3)도담중 4)청사방면,30,,044-300-2454,36.5151581523,127.2600316098,2019-09-20
"세종특별자치시",세종특별자치시 연기면 보듬4로 96,,다목적,1,130,1)청사방면 2)단독부지 3)호수공원 4)제4주차장,30,,044-300-2454,36.5163155162,127.2712353374,2019-09-20
"세종특별자치시",세종특별자치시 연기면 중앙공원로 72-56,세종특별자치시 연기면 세종리 1201,다목적,1,41,1)호수공원 2)호수공원관리사무소 3)제4주차장 4)월산공단,30,,044-300-2454,36.4961371343,127.2742722396,2019-09-20
"세종특별자치시",세종특별자치시 연기면 어울누리광장로 115,세종특별자치시 연기면 세종리 551-6,다목적,1,41,1)햇무리교 2)양지중 3)총리공관입구 3)햇무리교,30,,044-300-2454,36.4896759095,127.2702942470,2019-09-20
"세종특별자치시",세종특별자치시 연기면 원봉1길 246-1,,다목적,1,41,1)호수공원 2)양지중 3)월산공단 4)호수공원,30,,044-300-2454,36.4600979091,127.2479508209,2019-09-20
"세종특별자치시",세종특별자치시 연기면 도담1길 3-4,,다목적,1,41,1)호수공원 2)총리공관후문 3)월산공단 4)호수공원,30,,044-300-2454,36.5140473572,127.2684275404,2019-09-20
"세종특별자치시",세종특별자치시 연기면 절재로 305,,다목적,1,130,1)호수공원 2)총리공관후문 3)월산공단 4)호수공원관리사무소,30,,044-300-2454,36.5066947551,127.2744077111,2019-09-20
"세종특별자치시","세종특별자치시 누리로 59(한솔동, 첫마을5단지)",,다목적,1,130,1)단독부지산책로 2)이마트 3)회전교차로 4)가득초,30,,044-300-2454,36.4751594273,127.2490476637,2019-09-20
"세종특별자치시","세종특별자치시 나리로 38(한솔동, 첫마을7단지)",,다목적,1,130,1)한솔중 2)미르초뒤편 3)이마트 4)한솔중,30,,044-300-2454,36.4745399608,127.2556155939,2019-09-20
"세종특별자치시",세종특별자치시 어울로4길 6-4,세종특별자치시 한솔동 868,다목적,1,130,1)새롬중 2)국세청 3)단독부지 4)새롬중,30,,044-300-2454,36.4817686753,127.2549519311,2019-09-20
"세종특별자치시",세종특별자치시 어울로4길 6-12(한솔동),,다목적,1,41,1)놀부보쌈삼거리 2)새롬중 3)버거킹 4)새롬중,30,,044-300-2454,36.4815825691,127.2543264091,2019-09-20
"세종특별자치시","세종특별자치시 나리1로 15(한솔동, 첫마을3단지)",,다목적,1,130,1)한누리대교 2)미르초 3)버거킹 4)새롬중,30,,044-300-2454,36.4787853117,127.2593788753,2019-09-20
"세종특별자치시",세종특별자치시 어울로3길 27(한솔동),,다목적,1,130,1)새롬중 2)4단지상가 3)첫마을501동 4)새롬중,30,,044-300-2454,36.4795295632,127.2501418248,2019-09-20
"세종특별자치시",세종특별자치시 어울로3길 27(한솔동),,다목적,1,130,1)4단지상가 2)4단지상가 3)새뜸마을5단지 4)새뜸마을108동,30,,044-300-2454,36.4795295632,127.2501418248,2019-09-20
"세종특별자치시",세종특별자치시 누리로 65,세종특별자치시 한솔동 1063,다목적,1,130,1)첫마을4단지 2)첫마을7단지 3)첫마을5단지뒤길 4)새뜸마을108동,30,,044-300-2454,36.4780750001,127.2493248004,2019-09-20
"세종특별자치시",세종특별자치시 누리로 54,세종특별자치시 한솔동 971,다목적,1,130,1)첫마을5단지입구 2)첫마을7단지 3)첫마을5단지뒤길 4)새뜸마을108동,30,,044-300-2454,36.4761410016,127.2519519803,2019-09-20
"세종특별자치시",세종특별자치시 누리로 32(한솔동),세종특별자치시 한솔동 973,다목적,1,41,1)첫마을6단지 2)첫마을5단지후문 3)첫마을5단지뒤길 4)새뜸마을108동,30,,044-300-2454,36.4775780437,127.2525234877,2019-09-20
"세종특별자치시",세종특별자치시 어울로3길 9(한솔동),,다목적,1,41,1)국세청 2)전원주택단지 3)새뜸마을108동회전교차로 4)국세청,30,,044-300-2454,36.4797923504,127.2485848880,2019-09-20
"세종특별자치시",세종특별자치시 누리로 59,세종특별자치시 한솔동 1045,다목적,1,41,1)501동상가 2)첫마을5단지후문입구 3)단독부지 4)국세청,30,,044-300-2454,36.4751594273,127.2490476637,2019-09-20
"세종특별자치시",,세종특별자치시 대평동586-9,다목적,3,200,A.1)시외버스터미널 2)금강 3)시외버스터미널 4)금강 C.모델하우스촌 D.자동차검사소,30,,044-300-2454,36.4689564566,127.2714117515,2019-09-20
"세종특별자치시",,세종특별자치시 대평동275-4,다목적,2,200,A.1)한두리대교 2)모델하우스촌 3)시청 4)시청 C.코스트코,30,,044-300-2454,36.4702207795,127.2713449729,2019-09-20
"세종특별자치시",,세종특별자치시 대평동566-3,다목적,2,200,A.1)시청 2)벨리체타워 3)두레뜰공원 4)시청 C.벨리체타워,30,,044-300-2454,36.4750109817,127.2757375160,2019-09-20
"세종특별자치시",,세종특별자치시 대평동63-7,다목적,2,200,A.1)시티오브드림 2)시청 3)시티오브드림 4)시청 C.두레뜰공원,30,,044-300-2454,36.4742410489,127.2749348448,2019-09-20
"세종특별자치시",,세종특별자치시 대평동63-20,다목적,3,200,A.1)모델하우스촌 2)공사현장 3)모델하우스촌 4)공사현장 C.금강 D.벨리체타워,30,,044-300-2454,36.4735841020,127.2762462760,2019-09-20
"세종특별자치시",,세종특별자치시 대평동142-1,다목적,3,200,360도 전방면,30,,044-300-2454,36.4721234570,127.2784417014,2019-09-20
"세종특별자치시",,세종특별자치시 대평동147-1,다목적,3,200,A.1)시청 2)씨티오브드림 3)시청 4)씨티오브드림 C.시외버스터미널 D.대평초,30,,044-300-2454,36.4716883906,127.2772172469,2019-09-20
"세종특별자치시",,세종특별자치시 대평동63-11,다목적,2,200,A.1)터미널 2)금강 3)리버스파크 4)공사현장 C.씨티오브드림,30,,044-300-2454,36.4736273492,127.2759422374,2019-09-20
"세종특별자치시",,세종특별자치시 대평동220-1,다목적,2,200,360도 전방면,30,,044-300-2454,36.4721801271,127.2679352591,2019-09-20
"세종특별자치시",,세종특별자치시 대평동419-2,다목적,2,200,A.1)자동차검사소 2)학나래대교 3)자동차검사소 4)학나래대교 C.한두리대교,30,,044-300-2454,36.4699149579,127.265178,2019-09-20
"세종특별자치시",,세종특별자치시 연기면 세종리 747-382,다목적,2,200,A.1)숲뜰공원 2)엑스게임장 3)대전방향 4)엑스게임장 C.숲뜰공원,30,,044-300-2454,36.4674914821,127.2633533137,2019-09-20
"세종특별자치시",,세종특별자치시 대평동 586-10,다목적,2,200,360도 전방면,30,,044-300-2454,36.468843,127.271592,2019-09-20
"세종특별자치시",,세종특별자치시 대평동582-4,다목적,3,200,A.1)학나래대교 C.대평동 D.자동차검사소,30,,044-300-2454,36.4664711,127.2678335063,2019-09-20
"세종특별자치시",,세종특별자치시 대평동484-38,다목적,3,200,A.1)학나래대교 2)터미널 3)학나래대교 4)터미널 C.대평동 D.코스트코,30,,044-300-2454,36.4668399990,127.2709173974,2019-09-20
"세종특별자치시",,세종특별자치시 대평동269-7,다목적,2,200,A.1)터미널방향 2)3생방향 3)대전방향 4)=1 C.학나래교방향,30,,044-300-2454,36.467605,127.2747684751,2019-09-20
"세종특별자치시",,세종특별자치시 대평동268-4,다목적,3,200,A.1)고속시외터미널 2)세종베아체 3)=1 4)=2 C.모델하우스고속버스사이 D.해들마을1단지,30,,044-300-2454,36.469004,127.2745276533,2019-09-20
"세종특별자치시",,세종특별자치시 대평동264-14,다목적,2,200,A.1)한두리교방향(주차장) 2)대평동종합운동장교차로 3)대전방향 C.보행자공원,30,,044-300-2454,36.4706274257,127.2741229506,2019-09-20
"세종특별자치시",,세종특별자치시 대평동158-2,다목적,2,200,A.1)대전방향 2)시청방향 3)공원 4)=1 C.공원,30,,044-300-2454,36.4729188863,127.274202,2019-09-20
"세종특별자치시",,세종특별자치시 대평동198-80,다목적,3,200,A.1)대전방향 2)뚜레뜰공원주차장 3)=1 4)=2 C.어진동청사방향 D.뚜레뜰공원,30,,044-300-2454,36.4736530286,127.2737015023,2019-09-20
"세종특별자치시",,세종특별자치시 대평동197-35,다목적,1,200,A.1)터미널방향 2)한두리대료방향금강위공원 3)금남교 4)3생상업,30,,044-300-2454,36.4746028465,127.2728285558,2019-09-20
"세종특별자치시",,세종특별자치시 대평동265-9,다목적,2,200,A.1)대평동종합운동장교차로 2)시청방향 3)모델하우스 C.상업시설공원,30,,044-300-2454,36.4716891808,127.2748761260,2019-09-20
"세종특별자치시",,세종특별자치시 대평동269-6,다목적,2,200,A.1)3생교차로방향 2)대전방향 3)터미널방향 4)해들1단지공원 C.해들1단지산책로,30,,044-300-2454,36.4680196530,127.2754866847,2019-09-20
"세종특별자치시",,세종특별자치시 대평동99-2,다목적,1,200,A.1)해들1단지방향 2)해들4단지방향 3)놀이터 4)=1,30,,044-300-2454,36.4703542318,127.2781191923,2019-09-20
"세종특별자치시",세종특별자치시 조치원읍 조치원5길 31,세종특별자치시 조치원읍 교리 23-12,다목적,2,130,1)월봉철학원 앞 도로 2)애플펀치 앞 도로,30,,044-300-2454,36.6027234057,127.2988754089,2019-09-20
"세종특별자치시",,세종특별자치시 조치원읍 번암리 75-3,다목적,2,130,1)홈플러스 방면 2)극동오토 앞 도로,30,,044-300-2454,36.5869991616,127.2945027785,2019-09-20
"세종특별자치시",,세종특별자치시 조치원읍 원리 166-2,다목적,2,130,1)성산건설기계 앞 조치원방면 2)굴다리 방면,30,,044-300-2454,36.598009,127.2972797828,2019-09-20
"세종특별자치시",세종특별자치시 조치원읍 행복10길 2,세종특별자치시 조치원읍 침산리 262-1,다목적,2,130,1)2차노래방 앞 도로 2)선우빌딩 대장군숯불갈비 앞,30,,044-300-2454,36.6035453647,127.2915511489,2019-09-20
"세종특별자치시",세종특별자치시 조치원읍 충현로 191,세종특별자치시 조치원읍 침산리 256-7,다목적,1,130,1)대한빌딩 세무서 조치원민원실 방향,30,,044-300-2454,36.605422,127.2939501163,2019-09-20
"세종특별자치시",세종특별자치시 조치원읍 행복4길 33,세종특별자치시 조치원읍 침산리 257-10,다목적,2,130,1)퍼스트빌 원룸 삼화아구 2)퍼스트빌 원룸 별포차 앞 도로,30,,044-300-2454,36.6047843057,127.2934379945,2019-09-20
"세종특별자치시",,세종특별자치시 조치원읍 신흥리 6,다목적,1,130,1)신흥사 입구 방면,30,,044-300-2454,36.598554,127.2939091702,2019-09-20
"세종특별자치시",,세종특별자치시 연기면 연기리 3-33,다목적,2,130,1)당산파크 반대방향 2)당산파크 앞,30,,044-300-2454,36.5473069779,127.2797969,2019-09-20
"세종특별자치시",세종특별자치시 연기면 서부길 14,세종특별자치시 연기면 연기리 425-10,다목적,1,130,1)연기리 사무소 앞,30,,044-300-2454,36.5454036488,127.2763849998,2019-09-20
"세종특별자치시",,세종특별자치시 연기면 연기리 431-2,다목적,1,130,1)CU편의점 앞 도로,30,,044-300-2454,36.5456966963,127.2780744319,2019-09-20
"세종특별자치시",,세종특별자치시 연동면 노송리 48-3,다목적,2,130,1)횡단보도 2)삼거리,30,,044-300-2454,36.566764,127.3305822392,2019-09-20
"세종특별자치시",,세종특별자치시 연동면 예양리 120-4,다목적,2,130,1)농협 2)예양식당 앞 도로,30,,044-300-2454,36.5730696268,127.3228777633,2019-09-20
"세종특별자치시",,세종특별자치시 금남면 도암리 44-5,다목적,1,130,1)도암교 도암리 방면,30,,044-300-2454,36.4470465305,127.2837523962,2019-09-20
"세종특별자치시",,세종특별자치시 금남면 금천리 355-1,다목적,1,130,1)금천삼거리 갈림길,30,,044-300-2454,36.4416199846,127.3127156209,2019-09-20
"세종특별자치시",,세종특별자치시 금남면 도남리 75-1,다목적,1,130,1)도남리마을 입구 방면,30,,044-300-2454,36.438745,127.2325523451,2019-09-20
"세종특별자치시",,세종특별자치시 금남면 성강리 109-3,다목적,1,130,1)마을입구 버스정류장 앞,30,,044-300-2454,36.4074822928,127.2519932016,2019-09-20
"세종특별자치시",,세종특별자치시 전의면 동교리 157-23,다목적,2,130,1)재동아파트 앞 2)전의 도래샘 작은도서관 앞,30,,044-300-2454,36.6799901,127.2079386534,2019-09-20
"세종특별자치시",,세종특별자치시 소정면 대곡리 314-8,다목적,1,130,1)학수그린빌라 옆 주택가,30,,044-300-2454,36.7285216948,127.167521,2019-09-20
"세종특별자치시",,세종특별자치시 전동면 보덕리 205-11,다목적,1,41,1)보덕리 조천보 앞,30,,044-300-2454,36.639656,127.268957,2019-09-20
"세종특별자치시",세종특별자치시 조치원읍 새내12길 3,세종특별자치시 조치원읍 교리 24-3,다목적,1,130,1)세종우체국 조지원역 방면,30,,044-300-2454,36.6025950095,127.2983294984,2019-09-20
"세종특별자치시",세종특별자치시 조치원읍 새내로 108,세종특별자치시 조치원읍 원리 8-10,다목적,1,200,1)주차장옆도로 2)휴대폰가게 앞 3)로엠 앞,30,,044-300-2454,36.6017152822,127.2984155223,2019-09-20
"세종특별자치시",세종특별자치시 조치원읍 새내14길 7,세종특별자치시 조치원읍 교리 15-2,다목적,2,41,1)권투체육관 앞 2)버스정류장 앞,30,,044-300-2454,36.6033202566,127.2980372276,2019-09-20
"세종특별자치시",,세종특별자치시 조치원읍 평리 9-7,다목적,1,41,1)세종시립의원 앞,30,,044-300-2454,36.6071668,127.2997590306,2019-09-20
"세종특별자치시",세종특별자치시 누리로 28,세종특별자치시 한솔동 974,다목적,1,130,1)한누리대교 2)이마트 3)첫마을5단지 4)한솔중,30,,044-300-2454,36.4749636758,127.2546930865,2019-09-20
"세종특별자치시",세종특별자치시 나리로 26-10,세종특별자치시 한솔동 981,다목적,1,130,1)이마트 2)조치원 3)한누리대교 4)첫마을7단지산책로,30,,044-300-2454,36.4731329703,127.2544817906,2019-09-20
"세종특별자치시",세종특별자치시 나리로 26-10(한솔동),,다목적,1,41,1)세종보산책로 2)강변산책로공주방향 3)첫마을7단지산책로 4)세종보,30,,044-300-2454,36.4731329703,127.2544817906,2019-09-20
"세종특별자치시",세종특별자치시 어울로2길 8(한솔동),,다목적,1,41,1)국세정 2)단독주택부지 3)108동앞회전교차로 4)국세청,30,,044-300-2454,36.4792551613,127.2468959592,2019-09-20
"세종특별자치시",세종특별자치시 나리1로 15,세종특별자치시 한솔동 950,다목적,1,41,1)한누리대교 2)횡단보도 3)이마트 4)2단지,30,,044-300-2454,36.4787853117,127.2593788753,2019-09-20
"세종특별자치시",세종특별자치시 노을3로 101,세종특별자치시 한솔동 968,다목적,1,41,1)첫마을5단지 2)버거킹 3)우체국 4)첫마을5단지,30,,044-300-2454,36.4799335858,127.2534149165,2019-09-20
"세종특별자치시",세종특별자치시 나리로 57-26(한솔동),,다목적,1,41,1)한솔중 2)우체국 3)한솔파출소 4)폭포광장,30,,044-300-2454,36.4775890893,127.2557996814,2019-09-20
"세종특별자치시",세종특별자치시 노을 3로 14,세종특별자치시 한솔동 939,다목적,1,41,1)우빈가온빌딩 2)참미르빌딩 3)한솔파출소 4)상가공원,30,,044-300-2454,36.4823478806,127.2571633617,2019-09-20
"세종특별자치시","세종특별자치시 갈매로 480(어진동, 한뜰마을2단지)",,다목적,1,41,1)햇무리교 2)양지중 3)햇무리교 4)양지중,30,,044-300-2454,36.5059938444,127.2687837286,2019-09-20
"세종특별자치시",세종특별자치시 한누리대로 456(어진동),,다목적,1,41,1)홈플러스 2)도담초 3)한솔소방서 4)홈플러스,30,,044-300-2454,36.5041969098,127.2614996385,2019-09-20
"세종특별자치시","세종특별자치시 갈매로 480(어진동, 한뜰마을2단지)",,다목적,1,41,1)청사방면 2)홈플러스 3)양지고 4)한솔소방서,30,,044-300-2454,36.5059938444,127.2687837286,2019-09-20
"세종특별자치시",세종특별자치시 도움6로 57(어진동),,다목적,1,41,1)호수공원 2)교육부 3)고용노동부 4)청사경비대,30,,044-300-2454,36.5033328819,127.2675154267,2019-09-20
"세종특별자치시",세종특별자치시 도움1로 40,세종특별자치시 어진동 517,다목적,1,130,1)호수공원 2)산업자원부 3)보건복지부 4)기획재정부,30,,044-300-2454,36.5022089219,127.2556975874,2019-09-20
"세종특별자치시",세종특별자치시 다솜로 22(어진동),,다목적,1,130,1)세종파이낸스센터 2)국가보훈처 3)농림축산부 4)호수공원,30,,044-300-2454,36.4971321831,127.2546808364,2019-09-20
"세종특별자치시",세종특별자치시 한누리대로 402,세종특별자치시 어진동 573,다목적,1,130,1)대통령기록관 2)교육부 3)청사북측정류장 4)농림식품부,30,,044-300-2454,36.4996363824,127.2601627531,2019-09-20
"세종특별자치시",세종특별자치시 도움4로 60(어진동),세종특별자치시 어진동 632,다목적,1,130,1)보건복지부 2)세종1번가상가 3)호수공원 4)세종세무서,30,,044-300-2454,36.5005036630,127.2657197964,2019-09-20
"세종특별자치시",세종특별자치시 갈매로 387(어진동),,다목적,1,130,1)조치원 2)문체부 3)도담동 4)한솔동,30,,044-300-2454,36.4985469447,127.2638290362,2019-09-20
"세종특별자치시",세종특별자치시 한누리대로 402(어진동),,다목적,1,130,1)호수공원 2)한솔동 3)종촌동 4)도담동,30,,044-300-2454,36.4996363824,127.2601627531,2019-09-20
"세종특별자치시",세종특별자치시 가름로 232,세종특별자치시 어진동 657,다목적,1,130,1)종촌동 2)국립도서관 3)호수공원 4)종촌동,30,,044-300-2454,36.4956284124,127.2649084654,2019-09-20
"세종특별자치시",세종특별자치시 갈매로 364(어진동),,다목적,1,41,1)산업자원부 2)국립도서관 3)호수공원 4)세종파이낸스센터,30,,044-300-2454,36.4960054672,127.2639275628,2019-09-20
"세종특별자치시",세종특별자치시 가름로 238-1(어진동),,다목적,1,41,1)호수공원입구 2)나성4교 3)청사방면 4)국립도서관뒤길,30,,044-300-2454,36.4951826134,127.2660007346,2019-09-20
"세종특별자치시",,세종특별자치시 대평동 379-2,다목적,2,200,A.1)금강산책로 2)금강 3)이마트(학나래대교) 4)=1 C.공원(갈대밭),30,,044-300-2454,36.466177,127.263226,2019-09-20
"세종특별자치시",,세종특별자치시 대평동77-85,다목적,2,200,A.1)금호중사거리 2)보람동방향 3)종교건물 4)=2 B.1)해들교차로방향 2)보람방향터널 3)자전거도로,30,,044-300-2454,36.4707953665,127.2826456275,2019-09-20
"세종특별자치시",,세종특별자치시 대평동79-1,다목적,3,200,A.1)보람동1단지공원 2)금남초방향 3)3-1단지놀이터 B.1)BRT방향 2)금남초방향 C.여울초방향,30,,044-300-2454,36.4732242000,127.2826225340,2019-09-20
"세종특별자치시",,세종특별자치시 대평동77-6,다목적,2,200,A.1)공원입구 2)대평동 3)강변 4)강변 C.대평동,30,,044-300-2454,36.4717012595,127.285143,2019-09-20
"세종특별자치시",,세종특별자치시 대평동459-2,다목적,2,200,A.1)공주 2)시청 3)엑스게임장 4)화장실 C.대전,30,,044-300-2454,36.4680105880,127.2637907189,2019-09-20
"세종특별자치시",,세종특별자치시 대평동63-1,다목적,2,200,A.1)화장실 2)강변 3)터미널 4)터미널 C.한솔동,30,,044-300-2454,36.4745961583,127.2736867540,2019-09-20
"세종특별자치시",,세종특별자치시 보람동664-108,다목적,2,200,A.1)터미널 2)교육청 3)터미널 4)교육청 C.어진동(청사),30,,044-300-2454,36.4772014307,127.2797619307,2019-09-20
"세종특별자치시",,세종특별자치시 보람동664-37,다목적,2,200,A.1)터미널 2)강변 3)강변(원수산) 4)교육청 C.터미널,30,,044-300-2454,36.4781712480,127.2823922000,2019-09-20
"세종특별자치시",,세종특별자치시 대평동 77-61,다목적,1,200,A.1)신탄진 2)터미널 3)신탄진 4) 터미널,30,,044-300-2454,36.4697117600,127.2804173826,2019-09-20
"세종특별자치시",,세종특별자치시 연기면 세종리 747-272,다목적,2,200,A.1)저류지 2)시청 3)이마트  4)시청 C.이마트,30,,044-300-2454,36.4720779181,127.2666089398,2019-09-20
"세종특별자치시",,세종특별자치시 대평동580-4,다목적,2,200,A.1)강변 2)저류지 30대평동 4) 저류지 C.강변,30,,044-300-2454,36.4669412354,127.2647250910,2019-09-20
"세종특별자치시",,세종특별자치시 대평동137-7,다목적,2,200,A.1)강변 2)대전 3)강변 4)대전 C.대전,30,,044-300-2454,36.4646405983,127.2713820486,2019-09-20
